Country,Year,Week,Month,Weekly_Temp,Weather,Tourist_Arrival,TotalPop_0_14,TotalPop_15_29,TotalPop_30_44,TotalPop_45_59,TotalPop_60Plus,PopTotal_100Plus,PopMale,PopFemale,PopTotal,ALL_INF
Croatia,2000,1,1,4.84,1.37,31164,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,12
Croatia,2000,2,1,6.391428571,1.37,31164,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,12
Croatia,2000,3,1,3.832857143,1.37,31164,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,18
Croatia,2000,4,1,6.284285714,1.37,31164,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,21
Croatia,2000,5,2,6.037142857,2.99,37221,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,14
Croatia,2000,6,2,5.66,2.99,37221,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,15
Croatia,2000,7,2,6.097142857,2.99,37221,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,12
Croatia,2000,8,2,6.32,2.99,37221,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,5
Croatia,2000,9,3,6.467142857,6.97,55010,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,7
Croatia,2000,10,3,8.114285714,6.97,55010,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,1
Croatia,2000,11,3,7.895714286,6.97,55010,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,6
Croatia,2000,12,3,9.161428571,6.97,55010,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,0
Croatia,2000,13,4,8.488571429,11.47,268977,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,0
Croatia,2000,14,4,5.377142857,11.47,268977,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,0
Croatia,2000,15,4,7.817142857,11.47,268977,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,16,4,7.617142857,11.47,268977,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,17,4,10.01714286,11.47,268977,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,18,5,9.387142857,15.82,287949,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,19,5,10.13285714,15.82,287949,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,20,5,8.618571429,15.82,287949,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,21,5,10.09571429,15.82,287949,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,22,6,10.53714286,19.58,795573,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,23,6,9.302857143,19.58,795573,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,24,6,9.452857143,19.58,795573,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,25,6,9.418571429,19.58,795573,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,26,7,10.09285714,21.65,1641113,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,27,7,9.032857143,21.65,1641113,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,28,7,9.898571429,21.65,1641113,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,29,7,7.802857143,21.65,1641113,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,30,7,8.354285714,21.65,1641113,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,31,8,9.941428571,21.56,1786390,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,32,8,10.24857143,21.56,1786390,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,33,8,11.58428571,21.56,1786390,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,34,8,12.46714286,21.56,1786390,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,35,9,11.87142857,16.85,674357,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,36,9,10.83714286,16.85,674357,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,37,9,8.734285714,16.85,674357,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,38,9,10.62714286,16.85,674357,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,39,10,7.442857143,12.05,150076,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,40,10,10.04285714,12.05,150076,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,41,10,6.441428571,12.05,150076,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,
Croatia,2000,42,10,6.141428571,12.05,150076,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,0
Croatia,2000,43,10,7.962857143,12.05,150076,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,0
Croatia,2000,44,11,8.405714286,7.25,48940,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,0
Croatia,2000,45,11,5.034285714,7.25,48940,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,0
Croatia,2000,46,11,4.38,7.25,48940,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,0
Croatia,2000,47,11,4.548571429,7.25,48940,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,0
Croatia,2000,48,12,4.624285714,2.37,54013,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,0
Croatia,2000,49,12,6.397142857,2.37,54013,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,0
Croatia,2000,50,12,3.554285714,2.37,54013,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,0
Croatia,2000,51,12,4.41,2.37,54013,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,0
Croatia,2000,52,12,6.225714286,2.37,54013,767.026,896.92,957.39,843.178,963.415,0.146,2131.647,2296.428,4428.075,0
Croatia,2001,1,1,4.192857143,1.37,32841,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,0
Croatia,2001,2,1,3.742857143,1.37,32841,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,0
Croatia,2001,3,1,4.205714286,1.37,32841,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,0
Croatia,2001,4,1,4.194285714,1.37,32841,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,0
Croatia,2001,5,2,4.015714286,2.99,41112,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,6
Croatia,2001,6,2,3.617142857,2.99,41112,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,8
Croatia,2001,7,2,3.131428571,2.99,41112,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,10
Croatia,2001,8,2,6.492857143,2.99,41112,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,13
Croatia,2001,9,3,7.325714286,6.97,66900,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,9
Croatia,2001,10,3,4.571428571,6.97,66900,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,3
Croatia,2001,11,3,5.627142857,6.97,66900,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,1
Croatia,2001,12,3,7.418571429,6.97,66900,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,0
Croatia,2001,13,4,5.377142857,11.47,297377,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,14,4,7.352857143,11.47,297377,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,15,4,9.544285714,11.47,297377,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,16,4,6.898571429,11.47,297377,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,17,4,7.325714286,11.47,297377,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,18,5,9.145714286,15.82,403504,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,19,5,10.35428571,15.82,403504,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,20,5,7.072857143,15.82,403504,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,21,5,8.801428571,15.82,403504,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,22,6,8.131428571,19.58,1021679,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,23,6,9.167142857,19.58,1021679,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,24,6,11.58857143,19.58,1021679,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,25,6,9.455714286,19.58,1021679,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,26,7,8.018571429,21.65,1743974,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,27,7,9.074285714,21.65,1743974,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,28,7,8.5,21.65,1743974,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,29,7,9.638571429,21.65,1743974,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,30,7,8.475714286,21.65,1743974,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,31,8,10.11,21.56,1915442,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,32,8,11.06857143,21.56,1915442,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,33,8,10.32142857,21.56,1915442,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,34,8,12.42428571,21.56,1915442,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,35,9,8.687142857,16.85,725365,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,36,9,12.11285714,16.85,725365,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,37,9,9.062857143,16.85,725365,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,38,9,8.334285714,16.85,725365,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,39,9,6.715714286,16.85,725365,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,40,10,7.148571429,12.05,175983,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,41,10,7.002857143,12.05,175983,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,42,10,7.568571429,12.05,175983,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,43,10,8.968571429,12.05,175983,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,44,11,7.022857143,7.25,67787,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,45,11,6.541428571,7.25,67787,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,46,11,6.675714286,7.25,67787,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,47,11,6,7.25,67787,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,48,12,7.877142857,2.37,52253,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,
Croatia,2001,49,12,6.305714286,2.37,52253,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,0
Croatia,2001,50,12,5.344285714,2.37,52253,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,0
Croatia,2001,51,12,4.801428571,2.37,52253,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,0
Croatia,2001,52,12,5.087142857,2.37,52253,754.791,892.335,942.297,855.489,963.007,0.154,2121.324,2286.749,4408.073,0
Croatia,2002,1,1,7.492857143,1.37,31797,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,0
Croatia,2002,2,1,6.917142857,1.37,31797,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,0
Croatia,2002,3,1,6.92,1.37,31797,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,0
Croatia,2002,4,1,3.485714286,1.37,31797,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,3
Croatia,2002,5,2,4.99,2.99,46896,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,7
Croatia,2002,6,2,5.578571429,2.99,46896,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,18
Croatia,2002,7,2,7.708571429,2.99,46896,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,21
Croatia,2002,8,2,4.492857143,2.99,46896,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,14
Croatia,2002,9,3,6.204285714,6.97,121482,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,14
Croatia,2002,10,3,5.595714286,6.97,121482,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,10
Croatia,2002,11,3,8.912857143,6.97,121482,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,10
Croatia,2002,12,3,9.677142857,6.97,121482,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,4
Croatia,2002,13,3,8.324285714,6.97,121482,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,11
Croatia,2002,14,4,8.152857143,11.47,224200,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,5
Croatia,2002,15,4,11.14,11.47,224200,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,16,4,5.728571429,11.47,224200,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,17,4,5.335714286,11.47,224200,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,18,5,8.001428571,15.82,566107,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,19,5,10.28285714,15.82,566107,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,20,5,7.845714286,15.82,566107,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,21,5,9.532857143,15.82,566107,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,22,6,8.235714286,19.58,982636,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,23,6,8.061428571,19.58,982636,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,24,6,6.914285714,19.58,982636,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,25,6,9.398571429,19.58,982636,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,26,6,9.11,19.58,982636,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,27,7,10.30571429,21.65,1803223,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,28,7,10.67714286,21.65,1803223,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,29,7,9.287142857,21.65,1803223,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,30,7,7.525714286,21.65,1803223,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,31,8,9.847142857,21.56,2105108,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,32,8,7.398571429,21.56,2105108,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,33,8,6.967142857,21.56,2105108,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,34,8,7.677142857,21.56,2105108,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,35,9,8.268571429,16.85,725003,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,36,9,7.73,16.85,725003,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,37,9,7.217142857,16.85,725003,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,38,9,8.884285714,16.85,725003,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,39,9,7.278571429,16.85,725003,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,40,10,6.544285714,12.05,212768,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,41,10,8.797142857,12.05,212768,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,42,10,7.615714286,12.05,212768,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,43,10,7.071428571,12.05,212768,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,44,11,6.141428571,7.25,54577,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2002,45,11,6.6,7.25,54577,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,0
Croatia,2002,46,11,6.587142857,7.25,54577,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,0
Croatia,2002,47,11,5.724285714,7.25,54577,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,0
Croatia,2002,48,12,3.552857143,2.37,50548,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,0
Croatia,2002,49,12,4.934285714,2.37,50548,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,0
Croatia,2002,50,12,2.895714286,2.37,50548,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,0
Croatia,2002,51,12,4.311428571,2.37,50548,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,0
Croatia,2002,52,12,5.124285714,2.37,50548,736.56,889.865,932.475,875.727,961.014,0.161,2115.383,2280.419,4395.802,
Croatia,2003,1,1,4.495714286,1.37,31132,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,0
Croatia,2003,2,1,6.672857143,1.37,31132,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,0
Croatia,2003,3,1,5.882857143,1.37,31132,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,0
Croatia,2003,4,1,5.43,1.37,31132,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,0
Croatia,2003,5,2,4.638571429,2.99,43672,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,0
Croatia,2003,6,2,4.684285714,2.99,43672,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,0
Croatia,2003,7,2,6.77,2.99,43672,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,1
Croatia,2003,8,2,4.158571429,2.99,43672,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,3
Croatia,2003,9,3,4.915714286,6.97,73419,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,7
Croatia,2003,10,3,8.2,6.97,73419,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,10
Croatia,2003,11,3,7.012857143,6.97,73419,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,13
Croatia,2003,12,3,8.117142857,6.97,73419,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,18
Croatia,2003,13,3,7.685714286,6.97,73419,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,22
Croatia,2003,14,4,10.66571429,11.47,319193,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,23
Croatia,2003,15,4,8.027142857,11.47,319193,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,19
Croatia,2003,16,4,7.857142857,11.47,319193,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,9
Croatia,2003,17,4,8.537142857,11.47,319193,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,3
Croatia,2003,18,5,9.404285714,15.82,568609,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,1
Croatia,2003,19,5,8.732857143,15.82,568609,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,0
Croatia,2003,20,5,10.69714286,15.82,568609,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,21,5,9.658571429,15.82,568609,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,22,6,9.377142857,19.58,1118851,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,23,6,9.215714286,19.58,1118851,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,24,6,8.634285714,19.58,1118851,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,25,6,10.51,19.58,1118851,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,26,6,8.934285714,19.58,1118851,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,27,7,10.14142857,21.65,1828080,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,28,7,7.258571429,21.65,1828080,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,29,7,10.81142857,21.65,1828080,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,30,7,11.02714286,21.65,1828080,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,31,8,12.1,21.56,2287195,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,32,8,10.08,21.56,2287195,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,33,8,11.95571429,21.56,2287195,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,34,8,11.89857143,21.56,2287195,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,35,8,12.20285714,21.56,2287195,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,36,9,10.06285714,16.85,766747,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,37,9,10.96857143,16.85,766747,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,38,9,8.19,16.85,766747,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,39,9,12.28285714,16.85,766747,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,40,10,10.45571429,12.05,253797,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,41,10,7.331428571,12.05,253797,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,42,10,8.917142857,12.05,253797,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,43,10,7.618571429,12.05,253797,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,44,11,7.048571429,7.25,57976,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,45,11,7.368571429,7.25,57976,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,46,11,6.378571429,7.25,57976,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,
Croatia,2003,47,11,7.457142857,7.25,57976,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,0
Croatia,2003,48,11,6.044285714,7.25,57976,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,0
Croatia,2003,49,12,4.137142857,2.37,59919,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,0
Croatia,2003,50,12,6.807142857,2.37,59919,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,0
Croatia,2003,51,12,5.06,2.37,59919,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,0
Croatia,2003,52,12,6.941428571,2.37,59919,716.059,887.948,925.959,900.07,958.702,0.171,2112.496,2276.413,4388.909,15
Croatia,2004,1,1,6.018571429,1.37,33919,699.155,884.39,919.638,922.698,957.809,0.187,2110.636,2273.241,4383.877,21
Croatia,2004,2,1,3.477142857,1.37,33919,699.155,884.39,919.638,922.698,957.809,0.187,2110.636,2273.241,4383.877,21
Croatia,2004,3,1,5.615714286,1.37,33919,699.155,884.39,919.638,922.698,957.809,0.187,2110.636,2273.241,4383.877,18
Croatia,2004,4,1,6.601428571,1.37,33919,699.155,884.39,919.638,922.698,957.809,0.187,2110.636,2273.241,4383.877,21
